,Product_Name,Category,Price,Product_ID
62963,hour,Toys,389.74,62961
62964,get,Electronics,915.23,62962
62965,store,Books,606.22,62963
62966,peace,Toys,778.83,62964
62967,approach,Toys,782.21,62965
62968,fire,Electronics,666.34,62966
62969,kid,Home & Garden,531.83,62967
62970,serve,Books,654.19,62968
62971,on,Home & Garden,258.97,62969
62972,better,Toys,357.42,62970
62973,opportunity,Electronics,202.06,62971
62974,maintain,Clothing,687.05,62972
62975,question,Books,592.09,62973
62976,challenge,Electronics,926.48,62974
62977,decision,Electronics,889.48,62975
62978,guy,Toys,332.03,62976
62979,edge,Electronics,140.97,62977
62980,example,Toys,220.89,62978
62981,billion,Home & Garden,334.26,62979
62982,design,Home & Garden,517.22,62980
62983,analysis,Clothing,522.69,62981
62984,rate,Books,523.9,62982
62985,threat,Electronics,150.17,62983
62986,recently,Books,652.73,62984
62987,team,Toys,213.02,62985
62988,music,Clothing,452.05,62986
62989,task,Electronics,561.77,62987
62990,white,Clothing,146.18,62988
62991,modern,Toys,468.08,62989
62992,simply,Home & Garden,124.43,62990
62993,between,Electronics,637.15,62991
62994,enjoy,Clothing,801.06,62992
62995,how,Clothing,235.33,62993
62996,trade,Books,234.93,62994
62997,share,Clothing,333.85,62995
62998,method,Electronics,850.2,62996
62999,hundred,Electronics,305.27,62997
63000,but,Clothing,460.02,62998
63001,eight,Toys,445.88,62999
63002,item,Electronics,581.95,63000
63003,have,Electronics,860.75,63001
63004,put,Books,380.02,63002
63005,ball,Toys,373.07,63003
63006,order,Toys,340.6,63004
63007,create,Electronics,302.51,63005
63008,hot,Books,478.67,63006
63009,power,Home & Garden,150.88,63007
63010,wear,Toys,737.64,63008
63011,reflect,Books,501.62,63009
63012,area,Toys,829.13,63010
63013,beyond,Home & Garden,582.69,63011
63014,doctor,Electronics,165.92,63012
63015,spring,Clothing,540.92,63013
63016,suffer,Electronics,818.11,63014
63017,would,Toys,831.01,63015
63018,parent,Toys,131.09,63016
63019,travel,Clothing,120.85,63017
63020,hotel,Home & Garden,178.1,63018
63021,thing,Clothing,446.49,63019
63022,employee,Clothing,539.14,63020
63023,each,Books,739.57,63021
63024,like,Books,410.59,63022
63025,will,Electronics,804.24,63023
63026,deep,Toys,192.42,63024
63027,represent,Toys,278.59,63025
63028,human,Home & Garden,633.54,63026
63029,most,Home & Garden,355.91,63027
63030,provide,Clothing,448.06,63028
63031,mouth,Books,935.1,63029
63032,animal,Books,831.46,63030
63033,there,Books,975.87,63031
63034,old,Books,333.66,63032
63035,husband,Electronics,854.22,63033
63036,say,Toys,981.28,63034
63037,how,Books,997.36,63035
63038,town,Home & Garden,807.94,63036
63039,physical,Toys,717.05,63037
63040,financial,Books,925.36,63038
63041,economy,Toys,757.12,63039
63042,article,Electronics,961.64,63040
63043,chair,Books,123.48,63041
63044,country,Electronics,194.48,63042
63045,nothing,Books,275.58,63043
63046,speak,Books,856.38,63044
63047,technology,Books,956.1,63045
63048,parent,Electronics,196.08,63046
63049,bag,Books,126.26,63047
63050,investment,Electronics,959.81,63048
63051,throughout,Electronics,336.84,63049
63052,her,Clothing,198.13,63050
63053,sit,Clothing,956.32,63051
63054,civil,Clothing,279.68,63052
63055,news,Home & Garden,806.85,63053
63056,most,Clothing,152.48,63054
63057,amount,Clothing,873.14,63055
63058,professional,Clothing,485.16,63056
63059,development,Clothing,348.08,63057
63060,hotel,Toys,405.79,63058
63061,product,Books,955.17,63059
63062,final,Toys,838.55,63060
63063,role,Clothing,706.09,63061
63064,above,Books,844.96,63062
63065,never,Clothing,333.13,63063
63066,enter,Toys,211.54,63064
63067,own,Toys,457.1,63065
63068,create,Clothing,461.03,63066
63069,threat,Toys,607.56,63067
63070,far,Clothing,947.47,63068
63071,describe,Books,516.06,63069
63072,rest,Toys,504.5,63070
63073,inside,Electronics,426.91,63071
63074,everybody,Books,117.73,63072
63075,dark,Toys,771.44,63073
63076,game,Home & Garden,152.72,63074
63077,civil,Toys,990.81,63075
63078,test,Toys,304.79,63076
63079,middle,Books,274.03,63077
63080,yourself,Books,810.21,63078
63081,window,Toys,884.95,63079
63082,gas,Books,970.13,63080
63083,resource,Books,563.43,63081
63084,animal,Clothing,970.69,63082
63085,stand,Books,163.34,63083
63086,officer,Clothing,698.85,63084
63087,study,Electronics,921.98,63085
63088,author,Electronics,608.75,63086
63089,by,Home & Garden,710.61,63087
63090,experience,Electronics,608.21,63088
63091,at,Books,700.01,63089
63092,increase,Clothing,874.83,63090
63093,language,Clothing,127.08,63091
63094,accept,Home & Garden,897.15,63092
63095,impact,Clothing,898.29,63093
63096,low,Toys,840.1,63094
63097,forget,Home & Garden,491.41,63095
63098,lot,Electronics,306.4,63096
63099,able,Books,582.5,63097
63100,see,Home & Garden,772.3,63098
63101,behind,Electronics,147.14,63099
63102,radio,Books,520.93,63100
63103,environmental,Clothing,472.5,63101
63104,offer,Home & Garden,462.88,63102
63105,along,Electronics,953.84,63103
63106,example,Toys,135.93,63104
63107,practice,Home & Garden,789.72,63105
63108,however,Home & Garden,472.56,63106
63109,return,Toys,673.59,63107
63110,statement,Clothing,497.51,63108
63111,because,Electronics,146.61,63109
63112,five,Clothing,790.16,63110
63113,mean,Electronics,591.49,63111
63114,marriage,Clothing,319.49,63112
63115,drive,Clothing,706.91,63113
63116,media,Home & Garden,255.92,63114
63117,return,Home & Garden,128.74,63115
63118,kind,Home & Garden,225.61,63116
63119,much,Books,431.36,63117
63120,top,Electronics,379.35,63118
63121,imagine,Toys,522.88,63119
63122,at,Toys,891.51,63120
63123,thought,Clothing,783.54,63121
63124,same,Home & Garden,959.0,63122
63125,station,Electronics,890.18,63123
63126,score,Toys,935.4,63124
63127,industry,Toys,516.81,63125
63128,drop,Toys,128.49,63126
63129,common,Books,326.2,63127
63130,three,Books,200.08,63128
63131,operation,Home & Garden,101.06,63129
63132,miss,Electronics,567.79,63130
63133,maintain,Books,650.7,63131
63134,toward,Toys,192.42,63132
63135,range,Home & Garden,885.49,63133
63136,as,Books,267.31,63134
63137,beat,Toys,526.53,63135
63138,toward,Books,948.92,63136
63139,character,Clothing,916.07,63137
63140,network,Books,683.16,63138
63141,trial,Clothing,421.47,63139
63142,movie,Home & Garden,587.34,63140
63143,house,Toys,448.89,63141
63144,might,Books,406.06,63142
63145,marriage,Books,473.26,63143
63146,him,Books,153.02,63144
63147,quite,Toys,807.35,63145
63148,look,Toys,613.41,63146
63149,board,Home & Garden,551.59,63147
63150,military,Home & Garden,240.65,63148
63151,election,Home & Garden,476.17,63149
63152,involve,Electronics,270.64,63150
63153,animal,Toys,782.04,63151
63154,friend,Books,316.68,63152
63155,interview,Home & Garden,174.95,63153
63156,environmental,Electronics,304.91,63154
63157,TV,Toys,961.97,63155
63158,pressure,Toys,521.39,63156
63159,skin,Books,780.66,63157
63160,food,Home & Garden,606.28,63158
63161,travel,Toys,881.15,63159
63162,certainly,Electronics,502.49,63160
63163,public,Home & Garden,761.39,63161
63164,analysis,Toys,532.55,63162
63165,partner,Home & Garden,621.72,63163
63166,society,Toys,287.16,63164
63167,build,Clothing,966.42,63165
63168,discuss,Home & Garden,398.14,63166
63169,any,Toys,815.48,63167
63170,we,Books,670.59,63168
63171,stay,Toys,192.48,63169
63172,beautiful,Clothing,942.71,63170
63173,relate,Clothing,442.4,63171
63174,ago,Electronics,683.09,63172
63175,mind,Home & Garden,161.43,63173
63176,government,Books,317.32,63174
63177,main,Books,813.67,63175
63178,heavy,Books,728.93,63176
63179,hospital,Home & Garden,678.24,63177
63180,suffer,Clothing,785.86,63178
63181,each,Toys,855.89,63179
63182,protect,Toys,930.57,63180
63183,approach,Books,720.75,63181
63184,item,Clothing,594.86,63182
63185,debate,Books,937.33,63183
63186,now,Home & Garden,996.22,63184
63187,listen,Clothing,145.65,63185
63188,senior,Clothing,695.91,63186
63189,recent,Books,746.29,63187
63190,stand,Books,215.64,63188
63191,bar,Books,434.1,63189
63192,worker,Toys,705.22,63190
63193,food,Electronics,201.59,63191
63194,discussion,Electronics,185.95,63192
63195,between,Clothing,597.08,63193
63196,less,Clothing,117.37,63194
63197,clear,Electronics,120.3,63195
63198,our,Books,677.7,63196
63199,police,Clothing,108.74,63197
63200,senior,Clothing,707.77,63198
63201,live,Home & Garden,141.64,63199
63202,occur,Books,399.98,63200
63203,choice,Toys,872.74,63201
63204,poor,Toys,335.15,63202
63205,story,Toys,528.76,63203
63206,participant,Home & Garden,369.32,63204
63207,single,Electronics,180.34,63205
63208,north,Toys,236.41,63206
63209,business,Home & Garden,470.61,63207
63210,range,Toys,249.41,63208
63211,charge,Electronics,171.8,63209
63212,important,Home & Garden,591.6,63210
63213,defense,Clothing,366.34,63211
63214,impact,Electronics,668.91,63212
63215,ever,Toys,296.9,63213
63216,moment,Clothing,920.73,63214
63217,child,Books,444.41,63215
63218,up,Books,470.55,63216
63219,lawyer,Clothing,286.06,63217
63220,material,Toys,198.63,63218
63221,third,Clothing,213.43,63219
63222,past,Electronics,843.14,63220
63223,news,Electronics,486.45,63221
63224,very,Books,494.78,63222
63225,clear,Home & Garden,662.51,63223
63226,available,Clothing,210.27,63224
63227,mention,Toys,754.56,63225
63228,argue,Toys,187.75,63226
63229,question,Books,689.04,63227
63230,though,Books,626.03,63228
63231,newspaper,Books,961.35,63229
63232,TRUE,Electronics,722.46,63230
63233,almost,Home & Garden,963.86,63231
63234,here,Clothing,495.48,63232
63235,room,Home & Garden,722.81,63233
63236,reason,Home & Garden,955.49,63234
63237,firm,Clothing,956.44,63235
63238,how,Home & Garden,873.15,63236
63239,team,Electronics,185.59,63237
63240,to,Home & Garden,884.92,63238
63241,once,Home & Garden,429.35,63239
63242,source,Toys,399.36,63240
63243,brother,Clothing,516.68,63241
63244,performance,Toys,844.21,63242
63245,consider,Books,948.34,63243
63246,plant,Books,349.17,63244
63247,side,Books,450.05,63245
63248,factor,Toys,738.34,63246
63249,state,Books,875.1,63247
63250,seem,Home & Garden,552.75,63248
63251,line,Electronics,933.81,63249
63252,now,Toys,828.72,63250
63253,song,Home & Garden,754.15,63251
63254,agree,Home & Garden,372.19,63252
63255,fill,Toys,218.59,63253
63256,policy,Home & Garden,783.73,63254
63257,lead,Home & Garden,906.8,63255
63258,threat,Clothing,559.4,63256
63259,some,Home & Garden,840.69,63257
63260,third,Books,152.19,63258
63261,rest,Toys,147.03,63259
63262,herself,Electronics,529.56,63260
63263,avoid,Clothing,262.98,63261
63264,area,Clothing,179.84,63262
63265,guess,Toys,599.49,63263
63266,national,Electronics,359.39,63264
63267,action,Clothing,972.64,63265
63268,from,Toys,551.51,63266
63269,company,Home & Garden,463.23,63267
63270,PM,Electronics,864.42,63268
63271,kind,Clothing,637.84,63269
63272,fall,Clothing,931.71,63270
63273,people,Home & Garden,582.39,63271
63274,but,Toys,760.8,63272
63275,explain,Home & Garden,623.09,63273
63276,most,Toys,109.8,63274
63277,nice,Clothing,856.01,63275
63278,if,Books,611.96,63276
63279,director,Clothing,930.31,63277
63280,with,Books,649.02,63278
63281,foot,Toys,960.19,63279
63282,long,Books,798.34,63280
63283,always,Books,105.63,63281
63284,personal,Books,283.27,63282
63285,similar,Electronics,656.66,63283
63286,analysis,Electronics,711.81,63284
63287,management,Toys,116.55,63285
63288,finish,Books,539.18,63286
63289,feeling,Home & Garden,149.25,63287
63290,today,Toys,875.3,63288
63291,fish,Home & Garden,834.51,63289
63292,above,Clothing,853.69,63290
63293,strong,Clothing,298.26,63291
63294,force,Books,105.57,63292
63295,their,Toys,209.88,63293
63296,all,Books,341.72,63294
63297,other,Electronics,676.26,63295
63298,community,Toys,610.11,63296
63299,movie,Books,922.2,63297
63300,wife,Books,164.79,63298
63301,pretty,Home & Garden,778.91,63299
63302,often,Clothing,176.31,63300
63303,crime,Electronics,983.58,63301
63304,opportunity,Electronics,559.11,63302
63305,field,Books,427.5,63303
63306,thus,Home & Garden,531.57,63304
63307,maintain,Toys,707.59,63305
63308,quality,Clothing,244.21,63306
63309,force,Toys,741.73,63307
63310,wrong,Clothing,272.93,63308
63311,consider,Clothing,572.69,63309
63312,indeed,Electronics,310.06,63310
63313,people,Toys,425.26,63311
63314,side,Home & Garden,414.7,63312
63315,magazine,Toys,623.49,63313
63316,he,Home & Garden,679.51,63314
63317,step,Books,542.2,63315
63318,heavy,Home & Garden,246.81,63316
63319,spend,Toys,211.71,63317
63320,score,Toys,692.37,63318
63321,south,Home & Garden,867.08,63319
63322,return,Toys,368.2,63320
63323,mother,Home & Garden,811.81,63321
63324,south,Books,843.2,63322
63325,travel,Electronics,332.11,63323
63326,policy,Clothing,427.21,63324
63327,more,Electronics,136.05,63325
63328,compare,Clothing,812.96,63326
63329,century,Home & Garden,880.87,63327
63330,debate,Toys,848.93,63328
63331,while,Home & Garden,638.3,63329
63332,build,Electronics,951.92,63330
63333,quickly,Toys,558.88,63331
63334,store,Toys,100.14,63332
63335,goal,Clothing,620.44,63333
63336,economy,Books,238.09,63334
63337,some,Clothing,658.09,63335
63338,maintain,Books,454.6,63336
63339,American,Home & Garden,686.32,63337
63340,audience,Home & Garden,948.27,63338
63341,affect,Books,696.53,63339
63342,eight,Clothing,183.31,63340
63343,contain,Clothing,872.86,63341
63344,ok,Books,882.31,63342
63345,group,Electronics,755.3,63343
63346,recently,Electronics,274.71,63344
63347,state,Books,469.48,63345
63348,drug,Books,325.73,63346
63349,hope,Home & Garden,288.04,63347
63350,them,Electronics,937.83,63348
63351,share,Electronics,795.04,63349
63352,indicate,Toys,782.11,63350
63353,present,Books,453.6,63351
63354,agency,Books,142.1,63352
63355,store,Clothing,105.54,63353
63356,unit,Books,399.88,63354
63357,attack,Home & Garden,801.04,63355
63358,room,Books,328.93,63356
63359,responsibility,Toys,581.53,63357
63360,left,Books,941.84,63358
63361,opportunity,Electronics,304.53,63359
63362,without,Clothing,998.11,63360
63363,feeling,Clothing,251.93,63361
63364,same,Books,813.03,63362
63365,but,Home & Garden,821.41,63363
63366,become,Books,904.1,63364
63367,detail,Home & Garden,943.44,63365
63368,your,Home & Garden,750.87,63366
63369,well,Home & Garden,269.81,63367
63370,watch,Toys,458.8,63368
63371,decision,Books,400.38,63369
63372,house,Home & Garden,991.33,63370
63373,leader,Clothing,701.22,63371
63374,task,Books,325.28,63372
63375,story,Electronics,308.54,63373
63376,conference,Toys,962.44,63374
63377,share,Clothing,337.02,63375
63378,might,Electronics,783.94,63376
63379,attention,Home & Garden,327.99,63377
63380,agree,Clothing,445.21,63378
63381,this,Books,434.82,63379
63382,value,Clothing,516.57,63380
63383,reveal,Home & Garden,920.23,63381
63384,line,Home & Garden,431.74,63382
63385,action,Books,923.74,63383
63386,month,Home & Garden,131.38,63384
63387,evidence,Books,888.72,63385
63388,truth,Clothing,806.41,63386
63389,her,Clothing,730.42,63387
63390,key,Clothing,741.07,63388
63391,event,Clothing,369.61,63389
63392,if,Clothing,298.19,63390
63393,way,Clothing,732.95,63391
63394,best,Clothing,632.81,63392
63395,performance,Clothing,187.97,63393
63396,up,Home & Garden,711.12,63394
63397,close,Electronics,366.34,63395
63398,past,Home & Garden,427.82,63396
63399,run,Home & Garden,440.19,63397
63400,offer,Home & Garden,546.9,63398
63401,million,Clothing,654.86,63399
63402,trade,Electronics,642.05,63400
63403,choose,Clothing,338.06,63401
63404,be,Home & Garden,646.92,63402
63405,individual,Clothing,781.69,63403
63406,use,Books,480.28,63404
63407,beyond,Books,204.83,63405
63408,pick,Electronics,185.27,63406
63409,notice,Electronics,972.61,63407
63410,religious,Electronics,402.57,63408
63411,national,Clothing,950.63,63409
63412,fight,Home & Garden,304.43,63410
63413,although,Clothing,910.32,63411
63414,opportunity,Toys,737.41,63412
63415,collection,Clothing,389.99,63413
63416,their,Electronics,570.47,63414
63417,edge,Clothing,429.55,63415
63418,suffer,Toys,735.34,63416
63419,operation,Clothing,209.54,63417
63420,physical,Clothing,628.45,63418
63421,expect,Books,973.89,63419
63422,position,Toys,679.12,63420
63423,allow,Toys,543.79,63421
63424,ten,Home & Garden,243.76,63422
63425,heart,Toys,709.67,63423
63426,behavior,Electronics,624.9,63424
63427,develop,Clothing,897.57,63425
63428,reality,Books,942.58,63426
63429,with,Toys,404.27,63427
63430,interview,Home & Garden,621.76,63428
63431,purpose,Clothing,454.6,63429
63432,market,Electronics,948.38,63430
63433,bar,Electronics,388.05,63431
63434,attorney,Home & Garden,182.66,63432
63435,if,Toys,263.14,63433
63436,key,Electronics,119.44,63434
63437,never,Toys,633.69,63435
63438,point,Toys,456.91,63436
63439,fact,Electronics,836.72,63437
63440,federal,Toys,309.66,63438
63441,degree,Clothing,920.34,63439
63442,chance,Electronics,868.45,63440
63443,management,Toys,645.59,63441
63444,year,Electronics,232.81,63442
63445,wonder,Toys,474.61,63443
63446,law,Electronics,529.67,63444
63447,subject,Electronics,279.4,63445
63448,benefit,Electronics,757.21,63446
63449,expect,Books,807.5,63447
63450,although,Electronics,160.06,63448
63451,truth,Clothing,925.34,63449
63452,seat,Clothing,914.08,63450
63453,appear,Electronics,114.73,63451
63454,son,Clothing,610.52,63452
63455,whether,Clothing,587.97,63453
63456,item,Clothing,978.03,63454
63457,above,Books,558.44,63455
63458,throughout,Electronics,218.78,63456
63459,paper,Electronics,291.83,63457
63460,eight,Clothing,994.99,63458
63461,let,Books,858.39,63459
63462,drive,Toys,979.04,63460
63463,plan,Home & Garden,829.52,63461
63464,woman,Home & Garden,999.83,63462
63465,fine,Clothing,376.64,63463
63466,allow,Clothing,642.69,63464
63467,accept,Home & Garden,963.6,63465
63468,wonder,Toys,762.03,63466
63469,night,Books,253.96,63467
63470,response,Home & Garden,347.88,63468
63471,explain,Electronics,412.06,63469
63472,system,Clothing,618.33,63470
63473,brother,Clothing,204.82,63471
63474,statement,Clothing,214.84,63472
63475,improve,Clothing,777.22,63473
63476,detail,Electronics,479.85,63474
63477,late,Toys,934.64,63475
63478,lead,Books,240.92,63476
63479,feel,Home & Garden,855.04,63477
63480,finish,Electronics,771.64,63478
63481,dinner,Electronics,501.21,63479
63482,hair,Electronics,225.32,63480
63483,senior,Books,181.4,63481
63484,hospital,Books,214.43,63482
63485,public,Books,215.7,63483
63486,bit,Books,602.29,63484
63487,reach,Clothing,199.48,63485
63488,possible,Clothing,179.63,63486
63489,person,Books,381.86,63487
63490,heavy,Electronics,938.57,63488
63491,bill,Toys,249.25,63489
63492,question,Electronics,197.8,63490
63493,system,Clothing,314.61,63491
63494,bank,Electronics,921.58,63492
63495,discover,Electronics,417.38,63493
63496,but,Clothing,144.96,63494
63497,success,Clothing,963.2,63495
63498,well,Electronics,316.23,63496
63499,may,Books,899.97,63497
63500,these,Electronics,934.02,63498
63501,production,Books,685.98,63499
63502,dog,Home & Garden,927.56,63500
63503,plan,Books,703.97,63501
63504,network,Toys,287.72,63502
63505,special,Clothing,227.45,63503
63506,run,Electronics,664.31,63504
63507,must,Toys,840.1,63505
63508,either,Clothing,801.93,63506
63509,discussion,Books,272.5,63507
63510,meeting,Clothing,317.57,63508
63511,special,Books,158.59,63509
63512,per,Electronics,597.44,63510
63513,may,Books,550.74,63511
63514,behavior,Toys,469.98,63512
63515,game,Books,822.06,63513
63516,nor,Home & Garden,675.34,63514
63517,subject,Clothing,737.37,63515
63518,list,Electronics,172.64,63516
63519,together,Home & Garden,749.35,63517
63520,necessary,Home & Garden,416.89,63518
63521,you,Electronics,346.08,63519
63522,capital,Books,776.66,63520
63523,impact,Electronics,452.15,63521
63524,movie,Books,655.22,63522
63525,early,Clothing,995.97,63523
63526,manage,Home & Garden,389.52,63524
63527,score,Electronics,414.23,63525
63528,near,Toys,603.78,63526
63529,major,Clothing,134.09,63527
63530,concern,Home & Garden,464.18,63528
63531,rise,Electronics,156.03,63529
63532,adult,Clothing,865.33,63530
63533,understand,Toys,538.23,63531
63534,each,Electronics,563.0,63532
63535,although,Clothing,353.83,63533
63536,loss,Toys,185.08,63534
63537,expect,Books,124.6,63535
63538,writer,Electronics,562.91,63536
63539,need,Toys,713.95,63537
63540,herself,Books,789.28,63538
63541,my,Books,452.89,63539
63542,author,Books,982.61,63540
63543,likely,Clothing,204.39,63541
63544,never,Home & Garden,228.87,63542
63545,key,Toys,666.22,63543
63546,range,Home & Garden,582.75,63544
63547,age,Toys,283.61,63545
63548,above,Books,631.72,63546
63549,almost,Books,167.19,63547
63550,natural,Electronics,474.47,63548
63551,who,Home & Garden,125.81,63549
63552,tree,Electronics,869.14,63550
63553,consider,Books,198.72,63551
63554,line,Electronics,377.22,63552
63555,fund,Electronics,737.28,63553
63556,still,Clothing,115.07,63554
63557,glass,Home & Garden,469.37,63555
63558,program,Books,840.14,63556
63559,detail,Home & Garden,651.58,63557
63560,various,Clothing,581.82,63558
63561,question,Home & Garden,391.51,63559
63562,fish,Home & Garden,929.68,63560
63563,white,Books,446.01,63561
63564,affect,Toys,388.36,63562
63565,a,Toys,370.18,63563
63566,step,Books,438.65,63564
63567,model,Clothing,587.66,63565
63568,memory,Books,400.83,63566
63569,draw,Toys,526.86,63567
63570,bit,Clothing,501.16,63568
63571,could,Toys,848.68,63569
63572,treat,Clothing,692.44,63570
63573,TRUE,Clothing,542.94,63571
63574,school,Electronics,294.25,63572
63575,federal,Books,282.44,63573
63576,special,Electronics,231.61,63574
63577,radio,Books,116.55,63575
63578,admit,Clothing,947.34,63576
63579,like,Clothing,673.67,63577
63580,onto,Books,988.66,63578
63581,ten,Books,590.9,63579
63582,music,Toys,883.28,63580
63583,leave,Home & Garden,675.82,63581
63584,morning,Toys,218.9,63582
63585,discover,Electronics,216.82,63583
63586,while,Toys,656.85,63584
63587,collection,Home & Garden,123.88,63585
63588,soon,Clothing,610.1,63586
63589,party,Toys,470.3,63587
63590,reduce,Home & Garden,662.26,63588
63591,moment,Toys,623.04,63589
63592,yeah,Books,962.89,63590
63593,start,Home & Garden,831.93,63591
63594,free,Clothing,485.05,63592
63595,able,Home & Garden,991.69,63593
63596,ball,Home & Garden,879.98,63594
63597,act,Electronics,491.5,63595
63598,we,Toys,457.52,63596
63599,main,Toys,838.29,63597
63600,only,Electronics,319.58,63598
63601,bring,Electronics,229.99,63599
63602,positive,Books,361.22,63600
63603,experience,Toys,977.25,63601
63604,since,Toys,479.96,63602
63605,side,Clothing,924.99,63603
63606,seven,Clothing,509.78,63604
63607,company,Home & Garden,881.9,63605
63608,tough,Toys,594.85,63606
63609,spend,Books,131.73,63607
63610,set,Clothing,653.58,63608
63611,arrive,Toys,590.46,63609
63612,them,Clothing,196.92,63610
63613,win,Books,820.57,63611
63614,born,Electronics,513.91,63612
63615,another,Books,259.39,63613
63616,over,Electronics,175.58,63614
63617,dark,Books,118.31,63615
63618,perform,Electronics,343.24,63616
63619,special,Home & Garden,997.17,63617
63620,apply,Clothing,713.87,63618
63621,treatment,Clothing,611.03,63619
63622,color,Electronics,351.13,63620
63623,mother,Books,813.39,63621
63624,explain,Clothing,732.92,63622
63625,tend,Electronics,669.18,63623
63626,artist,Books,941.32,63624
63627,professor,Clothing,864.11,63625
63628,employee,Clothing,173.37,63626
63629,degree,Electronics,471.52,63627
63630,so,Clothing,854.2,63628
63631,who,Clothing,785.95,63629
63632,include,Clothing,115.6,63630
63633,eight,Home & Garden,664.78,63631
63634,nice,Home & Garden,523.02,63632
63635,more,Home & Garden,945.52,63633
63636,establish,Home & Garden,242.34,63634
63637,it,Electronics,162.63,63635
63638,total,Electronics,743.11,63636
63639,poor,Toys,572.65,63637
63640,agree,Home & Garden,194.58,63638
63641,other,Toys,180.55,63639
63642,write,Toys,867.97,63640
63643,job,Clothing,562.41,63641
63644,sure,Clothing,739.05,63642
63645,produce,Clothing,251.94,63643
63646,from,Home & Garden,447.84,63644
63647,what,Home & Garden,877.97,63645
63648,official,Books,448.47,63646
63649,truth,Clothing,682.41,63647
63650,tree,Clothing,456.36,63648
63651,resource,Clothing,588.5,63649
63652,scientist,Clothing,327.62,63650
63653,specific,Electronics,102.77,63651
63654,state,Electronics,351.26,63652
63655,someone,Electronics,369.12,63653
63656,travel,Home & Garden,945.74,63654
63657,person,Clothing,857.45,63655
63658,recently,Home & Garden,721.56,63656
63659,training,Clothing,702.5,63657
63660,tough,Toys,804.12,63658
63661,wish,Toys,517.71,63659
63662,size,Home & Garden,664.82,63660
63663,his,Home & Garden,425.67,63661
63664,admit,Toys,655.86,63662
63665,chair,Toys,254.7,63663
63666,dream,Home & Garden,345.53,63664
63667,language,Home & Garden,144.48,63665
63668,write,Home & Garden,360.44,63666
63669,seek,Clothing,680.03,63667
63670,radio,Electronics,616.82,63668
63671,measure,Books,653.61,63669
63672,represent,Electronics,473.28,63670
63673,pressure,Clothing,129.58,63671
63674,science,Clothing,858.32,63672
63675,very,Toys,383.41,63673
63676,foreign,Electronics,475.14,63674
63677,system,Electronics,629.9,63675
63678,his,Home & Garden,413.11,63676
63679,power,Clothing,959.25,63677
63680,into,Clothing,683.43,63678
63681,field,Clothing,363.49,63679
63682,remember,Books,400.31,63680
63683,quality,Home & Garden,459.73,63681
63684,defense,Clothing,153.64,63682
63685,cell,Electronics,172.89,63683
63686,also,Electronics,287.37,63684
63687,whole,Books,234.85,63685
63688,treat,Books,214.13,63686
63689,drive,Electronics,808.34,63687
63690,according,Books,914.89,63688
63691,until,Electronics,346.05,63689
63692,culture,Electronics,487.42,63690
63693,or,Home & Garden,390.02,63691
63694,fine,Home & Garden,963.05,63692
63695,black,Toys,891.66,63693
63696,already,Books,721.16,63694
63697,oil,Electronics,950.47,63695
63698,Mrs,Clothing,304.1,63696
63699,letter,Home & Garden,524.4,63697
63700,onto,Home & Garden,162.74,63698
63701,media,Electronics,494.52,63699
63702,media,Clothing,108.2,63700
63703,center,Electronics,376.17,63701
63704,firm,Home & Garden,808.71,63702
63705,fall,Toys,899.84,63703
63706,society,Books,743.06,63704
63707,gas,Electronics,212.85,63705
63708,condition,Clothing,889.62,63706
63709,individual,Home & Garden,190.04,63707
63710,summer,Electronics,175.08,63708
63711,approach,Clothing,903.4,63709
63712,consumer,Books,328.9,63710
63713,let,Clothing,432.86,63711
63714,professional,Toys,343.32,63712
63715,dream,Books,166.21,63713
63716,strong,Home & Garden,611.3,63714
63717,organization,Clothing,656.88,63715
63718,pass,Clothing,819.59,63716
63719,ready,Home & Garden,324.12,63717
63720,year,Books,725.69,63718
63721,blue,Electronics,622.37,63719
63722,approach,Home & Garden,315.76,63720
63723,there,Clothing,606.4,63721
63724,school,Toys,894.06,63722
63725,position,Clothing,832.64,63723
63726,thousand,Home & Garden,592.9,63724
63727,use,Books,370.35,63725
63728,those,Home & Garden,348.52,63726
63729,compare,Home & Garden,596.24,63727
63730,stay,Home & Garden,789.07,63728
63731,report,Clothing,788.76,63729
63732,great,Electronics,444.63,63730
63733,piece,Toys,538.12,63731
63734,form,Books,998.38,63732
63735,seat,Home & Garden,684.35,63733
63736,any,Electronics,555.6,63734
63737,heart,Books,988.65,63735
63738,agree,Books,372.36,63736
63739,fire,Toys,566.9,63737
63740,should,Electronics,730.72,63738
63741,role,Books,955.8,63739
63742,new,Electronics,423.39,63740
63743,president,Clothing,598.76,63741
63744,rate,Toys,669.24,63742
63745,should,Clothing,155.34,63743
63746,deal,Toys,340.58,63744
63747,garden,Toys,623.72,63745
63748,today,Toys,161.77,63746
63749,drop,Books,128.82,63747
63750,theory,Clothing,362.45,63748
63751,notice,Books,797.96,63749
63752,skin,Books,624.59,63750
63753,begin,Clothing,265.15,63751
63754,feel,Clothing,698.15,63752
63755,six,Books,206.95,63753
63756,society,Home & Garden,923.34,63754
63757,house,Clothing,472.84,63755
63758,along,Clothing,896.24,63756
63759,special,Electronics,107.08,63757
63760,describe,Toys,395.49,63758
63761,you,Home & Garden,691.67,63759
63762,church,Electronics,337.88,63760
63763,marriage,Toys,855.98,63761
